title,url,price,rating,shop
"Cây máy tính đồng bộ DELL CPU Core i5, i3, Ram 8GB, Ổ cứng SSD 240GB, Tặng usb Wifi",https://www.lazada.vn/products/pdp-i2039998648.html,1.300.000 ₫,5.0,
"Cây máy tính để bàn DELL Core i7 , i5 , i3 | Ram 16GB | ổ cứng SSD 1TB.[ TOP SẢN PHẨM BÁN CHẠY ]",https://www.lazada.vn/products/pdp-i200237877.html,2.206.000 ₫,4.0,
Nguyên bộ máy tính core i5 ram 8gb ssd có card rời chơi game,https://www.lazada.vn/products/pdp-i2465538524.html,1.999.000 ₫,4.0,
Bộ máy tính PC Thiết kế đồ Họa Chơi Game Ram 8GB Ổ Cứng SSD Vga HD 7000 series,https://www.lazada.vn/products/pdp-i1991380203.html,1.600.000 ₫,4.0,
Đồng Bộ Dell Optiplex 3010 | 990 Core i3 Ram 8GB SSD 120GB Tặng USB Wifi,https://www.lazada.vn/products/pdp-i2427237655.html,1.100.000 ₫,4.0,
Cây máy tính đồng bộ acer H110 + i3 6100 + Ram 16Gb +SSD 240Gb,https://www.lazada.vn/products/pdp-i3213036854.html,1.399.000 ₫,,
Bộ máy tính CF-H81 Ram 8GB SSD 120GB Case LED,https://www.lazada.vn/products/pdp-i2075279198.html,2.863.000 ₫,4.0,
Máy tính Mini PC Intel NUC NUC5CPYH - Intel N3050 Ram 4G SSD 128G,https://www.lazada.vn/products/pdp-i2815335465.html,1.470.000 ₫,5.0,
"Màn hình vi tính Xiaomi Redmi Desktop Monitor 27 inch, 24 inch, 22 inch Phẳng / IPS / Tần số 75Hz / FHD 1080P - Bảo hành 24 tháng",https://www.lazada.vn/products/pdp-i1712774949.html,1.690.000 ₫,4.0,
Bộ máy tính bàn văn phòng Ram 4GB bộ nhớ 250GB bảo hành 3 tháng,https://www.lazada.vn/products/pdp-i2071947006.html,1.207.000 ₫,4.0,
MÁY TÍNH RUNZON RZ 817 FULL BOX,https://www.lazada.vn/products/pdp-i2418439047.html,131.000 ₫,,
Bộ Máy Tính PC Gaming chuyên Đồ họa Corel cấu hình cao,https://www.lazada.vn/products/pdp-i1994585295.html,2.272.000 ₫,4.0,
Bộ máy tính để bàn Nami Core i5 Ram 8GB SSD Có card rời chuyên game,https://www.lazada.vn/products/pdp-i2467477620.html,3.847.000 ₫,5.0,
Bộ máy tính G41 III thanh lý văn phòng giá rẻ TẶNG PHÍM mini MỚI + CHUỘT,https://www.lazada.vn/products/pdp-i2233568635.html,1.499.000 ₫,,
