title,url,price,rating,shop
[HCM][Trả góp 0%]Máy tính chơi game LMHT CF Audition gta5 chip cpu AMD X4 760K Ram 8GB Card GTX650 up 4G Case new,https://www.lazada.vn/products/pdp-i441196688.html,3.950.000 ₫,,
Mainboard Gigabyte Z790 UD AX DDR5,https://www.lazada.vn/products/pdp-i2202007659.html,6.110.000 ₫,,
Máy lọc nước RO để bàn PHILIPS ADD6901 - Công Nghệ Aquaporin Inside®,https://www.lazada.vn/products/pdp-i2625170328.html,9.490.000 ₫,5.0,
[NC] Desktop DAC/AMP SMSL D-6S | DAC ESS ES9039Q2M | Âm Ly Để Bàn | Desk Amplifier,https://www.lazada.vn/products/pdp-i2614883991.html,4.469.000 ₫,,
Vga Gigabyte RTX 5060 GAMING OC 8GB (N5060GAMING OC-8GD) - Hàng Chính Hãng,https://www.lazada.vn/products/pdp-i3194227765.html,11.910.000 ₫,,
Đồ Chơi 3D in Minecraft Game World Warden Prisoner Desktop Decoration Gift Gaming Collectible Figures Đồ Chơi Mô Hình,https://www.lazada.vn/products/pdp-i3213154196.html,144.000 ₫,,"90 Đã bán
China"
VGA Colorful iGame GeForce RTX 4060 Ti Ultra W OC 8GB-V,https://www.lazada.vn/products/pdp-i3015814393.html,13.940.000 ₫,,
"Máy Pha Cà Phê Espresso Winci EM56, hệ thống 3 boiler độc lập, bảo hành 1 năm",https://www.lazada.vn/products/pdp-i2669538530.html,9.600.000 ₫,4.0,76 Đã bán
Full Bộ PC Vip Gaming i5 14400F / 13400F / 12400F / VGA 1060 6G Case Leopard LCD 5.5inch tuỳ chỉnh Bảo hành 36 Tháng,https://www.lazada.vn/products/pdp-i3202305947.html,16.050.000 ₫,,
Tấm Dán Màn Hình Chống Nhìn Trộm Cho PC/Desktop/Máy Tính Bàn Bảo Mật Chống Trày Cao Cấp 18/19/20/24/27 inch Dễ Lắp Đặt,https://www.lazada.vn/products/pdp-i2428657195.html,1.152.465 ₫,5.0,17 Đã bán
Black Stone Tower RGB Effect Mini Full Side Transparent White Gaming Desktop Computer Small Case DIY USB30 Office Business,https://www.lazada.vn/products/pdp-i2529116371.html,209.000 ₫,,"398 Đã bán
Hong Kong"
[jwerlyday]DX01 Thin Mini ITX Desktop Computer Chassis Replacement Thin Half Height Computer Chassis Portable Desktop Computer Case,https://www.lazada.vn/products/pdp-i3218643586.html,549.000 ₫,,
Green Union S6 Desktop Charging Station Multi-Function USB Plug Board for Dormitory Use with Multiple Ports Desktop Charger,https://www.lazada.vn/products/pdp-i2997342622.html,232.800 ₫,,"19 Đã bán
China"
DC-DC Converter Desktop Computer Power Supply Non-modular 180W Passive PFC for Desktop Computers New Condition,https://www.lazada.vn/products/pdp-i2524320718.html,321.000 ₫,4.0,615 Đã bán
Crystal Wireless Microphone Stand KTV BBS Mic Seat Night Market Desktop Microphone Holder Ornament Metal Material,https://www.lazada.vn/products/pdp-i2406480874.html,150.000 ₫,4.0,186 Đã bán
【UIN】-New B75 Desktop Computer Motherboard with M.2 Interface LGA-1155 Pin DDR3 Memory Supports 2/3 Generation CPU,https://www.lazada.vn/products/pdp-i2861539952.html,500.319 ₫,,
【Hàng Có Sẵn】kiprun Bình Nước Điện Tự Động Bơm Bình Nước Uống Sạc USB Cho Gia Đình Nhà Bếp Văn Phòng Dã Ngoại Ngoài Trời,https://www.lazada.vn/products/pdp-i1730194413.html,104.412 ₫,4.0,91 Đã bán
【High-quality】 ITX Computer Case MX02 Gamer Cabinet Mini Desktop Case C04 Industrial Control HTPC Case Server Case,https://www.lazada.vn/products/pdp-i3108257142.html,714.278 ₫,5.0,
"[GIAO TẠI HCM] CFS-10VGPF - Máy lạnh Comfee Inverter 1 HP CFS-10VGPF, follow me - chức năng cài đặt nhiệt độ tại vị trí remote, chế độ tự làm sạch Active Clean, chức năng hút ẩm - [NGOÀI HCM TÍNH PHÍ]",https://www.lazada.vn/products/pdp-i3025350746.html,5.500.000 ₫,,
"Thùng máy chơi game cf,lmht đột kích cpu A8 5600k 3.6ghz ram 8g ssd 120g new, case new",https://www.lazada.vn/products/pdp-i1785049311.html,2.950.000 ₫,,
Tủ Lạnh Mini 2 Ngăn 68 Lít Nhập Khẩu Hiệu Vịt Nhỏ Siêu Tiết Kiệm Điện Nhanh Ngăn Lạnh Giữ Đồ Luôn Tươi Mới Siêu Nhỏ Gọn,https://www.lazada.vn/products/pdp-i2746713802.html,2.050.000 ₫,4.0,40 Đã bán
Mainboard MSI PRO Z690-P DDR4,https://www.lazada.vn/products/pdp-i2055832126.html,5.136.000 ₫,,
Thung máy bộ lenovo văn phòng học tập game nhẹ core i5 4570 ram 8g ssd 120g bảo hành chu đáo 3thang tại shop,https://www.lazada.vn/products/pdp-i2267410842.html,1.650.000 ₫,,
"Thùng PC Gaming Elite 1 | I5 12400F, Ram 32GB, VGA RTX 3050/ 3060/ 4060 Full New (BH 36T)",https://www.lazada.vn/products/pdp-i2855909003.html,16.150.000 ₫,,
"Tủ lạnh mini 2 ngăn cao cấp tiết kiện điện, ngăn đá và ngăn làm mát tách biệt, để đồ ăn, đồ trang điểm tiện lợi,BH 1 năm",https://www.lazada.vn/products/pdp-i3085519565.html,1.800.000 ₫,,
"Máy Rửa Chén Để Bàn KOCHI C400 - Không Cần Lắp Đặt - Đổ Nước Trực Tiếp 5L - Dung Tích 4 Bộ - 5 Chương Trình Rửa - Sấy Nóng & Khử Trùng - Lưu Trữ 73H - Tiết Kiệm Điện & Nước - Thiết Kế Nhỏ Gọn, Tiện Lợi",https://www.lazada.vn/products/pdp-i2655156060.html,5.490.000 ₫,5.0,32 Đã bán
[NC] Desktop Speaker AMP FOSI ZA3 | Âm Ly Để Bàn | Desk Amplifier,https://www.lazada.vn/products/pdp-i2723379197.html,3.000.000 ₫,,
"LEBI Máy tính để bàn, màn hình nâng cao, máy tính để bàn văn phòng, kệ lưu trữ, đế nâng, giá đỡ, kệ nâng",https://www.lazada.vn/products/pdp-i2545487065.html,324.000 ₫,5.0,10 Đã bán
Ultra Large Size Gaming Mousepad Anime Keyboard Office Desktop High Definition Memory Foam Mouse Mat for Boys And Gamers,https://www.lazada.vn/products/pdp-i3167480425.html,47.600 ₫,,"14 Đã bán
China"
Jasminestyle USB Quạt điện nhỏ có thể sạc lại ký túc xá sinh viên để bàn văn phòng quạt gió cao,https://www.lazada.vn/products/pdp-i3050697431.html,135.000 ₫,4.0,392 Đã bán
Intel Xeon E5-2673V2 CPU 6 Core 2.9GHz 95W LGA2011 Desktop Computer Hardware Components Processor Intel Xeon E5-2687W,https://www.lazada.vn/products/pdp-i2448824477.html,210.000 ₫,4.0,22 Đã bán
Intel I3 4130 4150 4160 4170 CPU I5 4430 4460 4570 4590 22nm Desktop Processor Skylake New Original Chip Computer Hardware,https://www.lazada.vn/products/pdp-i2412128456.html,121.000 ₫,4.0,
UGREEN Bộ điều hợp không dây AX900 USB WiFi 6 Dongle Wireless Adapter with External Antenna for Desktop PC 5G 2.4G WiFi Dongle Mini Wireless USB Computer Network Adapter Compatible with Windows 11 10 Linux Model：35265,https://www.lazada.vn/products/pdp-i2885351763.html,357.800 ₫,5.0,22 Đã bán
[beauty] 300Mbps Mini USB Wireless Wifi Adapter Wi fi Network LAN Card 802.11b g n RTL8188 Adaptor Network Card for PC Desktop Computer,https://www.lazada.vn/products/pdp-i3107765787.html,41.717 ₫,5.0,21 Đã bán
[Chất lượng cao nhất!] MiaXia Joy quạt senko đã sẵn sàng để giao hàng!Quạt sạc USB giường ký túc xá sinh viên im lặng máy tính để bàn văn phòng gió lớn quạt kẹp để bàn quạt nhỏ quạt tích điện quạt tích điện mini,https://www.lazada.vn/products/pdp-i1629163618.html,100.000 ₫,4.0,
"Thùng CPU Dell optiplex 990 ( Core i5 2400 / 8G / 500G ) Tặng usb thu wifi , bàn di chuột , Bảo hành 24 tháng - Hàng nhập khẩu (Xám)",https://www.lazada.vn/products/pdp-i1924467053.html,1.990.000 ₫,,
"Nồi Lẩu Mini Đa Năng 1,8L nấu Lẩu, Hấp, Luộc, Xào 2 Tầng Vật Liệu Chống Dính An Toàn",https://www.lazada.vn/products/pdp-i2074453076.html,70.000 ₫,4.0,435 Đã bán
"Máy sấy tóc Philips BHD378/05 công suất 2100W, đầu sấy cánh hoa độc đáo, công nghệ Ion âm, 6 chế độ sấy",https://www.lazada.vn/products/pdp-i3193665653.html,700.000 ₫,4.0,33 Đã bán
"Lò Vi Sóng Toshiba MW2-MM20P, 20Lit - 700w, Núm Cơ Dễ Sử Dụng, Hàng Chính Hãng",https://www.lazada.vn/products/pdp-i2612718017.html,1.349.000 ₫,5.0,67 Đã bán
"Card Wifi 6/ Bluetooth 5.4 Model: AX918B Dành Cho PC/ Desktop/ Máy Tính Bàn 2 Râu, Siêu Tốc Độ 900Mbps",https://www.lazada.vn/products/pdp-i3151239642.html,174.800 ₫,,
Tủ lạnh mini 90l [ lh / zl 0966717185 ] để đặt hàng nhanh chóng,https://www.lazada.vn/products/pdp-i2684078924.html,1.400.000 ₫,5.0,25 Đã bán
"Quạt Turbo Siêu Gió 5000mAh Dung Lượng Lớn Dùng 5 Tiếng, 100 Cấp Độ Gió Lạnh, Quạt Cầm Tay Động Cơ 3 Pha Tốc Độ Gấp 10x",https://www.lazada.vn/products/pdp-i3094380242.html,100.000 ₫,4.0,296 Đã bán
Máy pha cà phê cầm tay 120ml Máy pha cà phê mini cầm tay nhỏ gọn ngoài trời USB Máy Mini 2600Mah 60 ly cà phê,https://www.lazada.vn/products/pdp-i3084662683.html,516.000 ₫,4.0,79 Đã bán
"XIAMILI | Máy sấy tóc 2400W ion âm công suất lớn, sấy khô siêu tốc, ít ồn, dây dài 1.5m, dùng cho gia đình và salon",https://www.lazada.vn/products/pdp-i3194657869.html,315.000 ₫,4.0,13 Đã bán
Máy Tính Để Bàn Bộ Nhớ DDR4 4GB 8GB 16GB RAM 32GB 2666MHZ 3200MHZ Máy Tính RAM 1.2V Nhiều Màu Sắc RAM,https://www.lazada.vn/products/pdp-i2339377990.html,485.577 ₫,5.0,
"Quạt Tích Điện Mini Super Fan, Để Bàn Văn Phòng Gấp Gọn Có Thể Kéo Dài 3 Tốc Độ Gió Xoay 360 Độ Cổng sạc USB",https://www.lazada.vn/products/pdp-i2535083203.html,32.300 ₫,4.0,Cam Kết Giá Tốt
"Máy massage cầm tay 4 đầu 6 chế độ - massage nhức mỏi vai gáy, đau giãn cơ - Máy đấm lưng đa năng",https://www.lazada.vn/products/pdp-i2649065375.html,146.185 ₫,4.0,396 Đã bán
Intel G4930 3900 3930 4400 4560 5400 4900 5420 5500 CPU Mới 6 Nhân 2MB L2 Cache 4MB L3 Cache 2.9GHz 14nm Desktop TDP 65W,https://www.lazada.vn/products/pdp-i2744352398.html,67.230 ₫,5.0,
"[BH 1 NĂM] Nồi Lẩu Điện Mini, Nấu Mì 2 Tầng Kèm Giá Hấp Đa Năng Nướng, Luộc, Chiên Chống Dính Vấn Đá Tiện Lợi",https://www.lazada.vn/products/pdp-i2842979780.html,69.000 ₫,4.0,
Máy tính để bàn hộp lưu trữ dễ thương nhựa ngăn kéo Máy tính để bàn hộp lưu trữ Hộp Mỹ phẩm dung tích lớn cho văn phòng nhà,https://www.lazada.vn/products/pdp-i3162159734.html,106.000 ₫,4.0,11 Đã bán
"Quạt Tích Điện Mini Super Fan, Để Bàn Văn Phòng Gấp Gọn Có Thể Kéo Dài 3 Tốc Độ Gió Xoay 360 Độ Cổng sạc USB",https://www.lazada.vn/products/pdp-i3213615192.html,45.000 ₫,5.0,24 Đã bán
(VUBC) DDR2 RAM Memory 4GB 800Mhz Desktop RAM Memoria PC2-6400 240 Pin for AMD RAM Memory,https://www.lazada.vn/products/pdp-i3027986655.html,274.600 ₫,,
Nguyên bộ máy vi tính văn phòng chơi game nhẹ core i5 4440 ram 8g ssd 120g màn hình 17in bảo hành chu đáo 3 thang tặng phím chuột new bh chu dao 1thang,https://www.lazada.vn/products/pdp-i2271119751.html,2.850.000 ₫,,
[NC] Desktop Bluetooth Speaker DAC/AMP FOSI ZD3 | Âm Ly Để Bàn | Desktop DAC Preamplifier,https://www.lazada.vn/products/pdp-i2896819792.html,3.800.000 ₫,5.0,
Bộ compo máy tính chơi game văn phòng main b75 4khe ram 16g cpu core i7 3770 3.4ghz 4core8theat giá chỉ 1990k,https://www.lazada.vn/products/pdp-i2319957842.html,1.990.000 ₫,,
OVL | Máy Massage Gua Sha Điện Tử cho Massage Bụng và Kích Thích Kinh Mạch,https://www.lazada.vn/products/pdp-i3207020380.html,871.000 ₫,4.0,
Lò Vi Sóng Toshiba MW2-MM20P(BK) - Dung Tích 20 lít - Công Suất 700W - Bảo hành chính hãng 12 tháng,https://www.lazada.vn/products/pdp-i3179288376.html,1.299.000 ₫,,
"Quạt mini, quạt kẹp bàn super 3 tốc độ gió điều chỉnh tiện lợi sạc tích điện, sạc pin usb tiện dụng xoay 720 độ, hoạt động êm ái",https://www.lazada.vn/products/pdp-i2535192038.html,39.000 ₫,4.0,
Computer Small Speaker E-1078 Desktop Computers and Laptop Speaker usb Multimedia Home Subwoofer,https://www.lazada.vn/products/pdp-i2759606029.html,210.637 ₫,,
Tủ lạnh LG Side by Side GR-B256BL 519L Inverter màu đen,https://www.lazada.vn/products/pdp-i2614511899.html,15.290.000 ₫,5.0,
"💖FREE Shipping+COD💖 TWS Speaker,Wireless Speaker, OPPO Mini Speaker, Bluetooth Speaker, Outdoor Speaker",https://www.lazada.vn/products/pdp-i2481617695.html,100.300 ₫,4.0,219 Đã bán
WHUEAL 5W Small Cooling Fan E27 Screw Home Ceiling Fan Desktop Electric Fan For Kitchen Bedroom Dormitory Living Room Study Table Fans,https://www.lazada.vn/products/pdp-i3140679744.html,50.409 ₫,,
"Chân kẹp Microphone MK02 Vip kẹp mic thu âm, livestream, hát karaoke để bàn loại cao cấp",https://www.lazada.vn/products/pdp-i3150503879.html,100.000 ₫,,
PC Phong Vũ Gaming Cupid M007 (Intel Core i5-12400F/1x16GB/512GB SSD/GeForce RTX 3060/Free DOS) - Bảo hành 36 tháng,https://www.lazada.vn/products/pdp-i3081473568.html,18.179.000 ₫,,
PC Gaming PV Apollo M003 (i5-12400F/RTX 3060/1x16GB/512GB SSD/Free DOS) - Bảo hành 36 tháng,https://www.lazada.vn/products/pdp-i3030605005.html,18.419.000 ₫,,
"Stainless Steel Instant Noodle Bowl, Fast Food Cup, Cartoon Duck Portable Bento Lunch Box, For Teenagers And Workers At School, Canteen",https://www.lazada.vn/products/pdp-i2526172866.html,74.900 ₫,4.0,Cam Kết Giá Tốt
Mainboard Gigabyte Z790 GAMING X AX DDR5,https://www.lazada.vn/products/pdp-i2211800065.html,8.813.000 ₫,,
Card màn hình VGA Asus Dual GeForce RTX 4060 OC Edition 8GB GDDR6 (BH 36T),https://www.lazada.vn/products/pdp-i2563971063.html,9.937.500 ₫,5.0,10 Đã bán
"Pc gaming i5 3470s ram 8g ssd 120g vga rời gtx750 chơi lmht, fifa,cf quá ok giá chỉ 2777k",https://www.lazada.vn/products/pdp-i2238254391.html,2.777.777 ₫,4.0,14 Đã bán
"[FREESHIP] Tủ lạnh Toshiba Inverter 249 lít GR-RT325WE-PMV(06)-MG - Inverter tiết kiệm năng lượng, Ngăn đông mềm trữ thịt cá không cần rã đông, Lấy nước bên ngoài - Hàng chính hãng bảo hành 2 năm",https://www.lazada.vn/products/pdp-i1923491654.html,9.390.000 ₫,,"46 Đã bán
Hồ Chí Minh"
Nguyên bộ máy vi tính văn phòng học tập online core 2 8400 ram 4g ssd 120g man hình 17in vuông giá chỉ 1tr.100k,https://www.lazada.vn/products/pdp-i2356069152.html,1.100.000 ₫,4.0,
"Máy rửa chén bát HÀNG CAO CẤP nội địa Nhật PANASONIC inverter NP-TH1,NP-TH2, NP-TA1, NP-TA2,NP-TH3, NP-TH4 inverter, ECO tiết kiệm điện và nước, rửa được cho gia đình 6 người ăn: 12 chén, 6 tô, 6 đĩa, và muỗng, đũa, ly...",https://www.lazada.vn/products/pdp-i2225701598.html,7.422.321 ₫,5.0,6 Đã bán
"Đẩy công suất liền vang liền micro PK acoustic Model K 2500, 1000w, 16 sò to, có chống hú, có 2 micro sáng tiếng đi kèm.",https://www.lazada.vn/products/pdp-i2041082856.html,3.880.000 ₫,5.0,9 Đã bán
"BẾP TỪ CẢM ỨNG KAILER KL– SIÊU TỐC, SIÊU AN TOÀN, SIÊU THÔNG MINH(HH)",https://www.lazada.vn/products/pdp-i3164185843.html,949.000 ₫,,
VGA Colorful iGame GeForce RTX 4060 Ti Ultra W DUO OC 8GB-V,https://www.lazada.vn/products/pdp-i3015892261.html,14.343.000 ₫,,
Máy vi tính văn phòng học tập văn phòng game nhẹ i3 2100 ram 6g màn hình 19in 1366x768 tặng phím chuột,https://www.lazada.vn/products/pdp-i1741949710.html,2.950.000 ₫,,
Máy Rửa Chén Để Bàn 6 Bộ Bosch SKS62E38EU - Series 4 (55cm) - Hàng chính hãng,https://www.lazada.vn/products/pdp-i3036364308.html,17.486.279 ₫,5.0,15 Đã bán
Máy làm đá viên TAKAIPRO 68kg/ngày 44 viên đá/mẻ- bản 2023 nâng cấp 2 nguồn cấp nước- bảng điều khiển tiếng anh,https://www.lazada.vn/products/pdp-i1276143876.html,9.500.000 ₫,5.0,28 Đã bán
【original】 EVA Carrying Case Shockproof Waterproof Portable Game Console Storage Bags New Hard Anti-Drop Protective Cover for ROG Ally,https://www.lazada.vn/products/pdp-i2825249776.html,118.012 ₫,,
Mini PC Workstation Server Minisforum MS01 SFP+ 10Gbps RTX A2000 MS-01 băng thông 10GB Máy trạm / chủ,https://www.lazada.vn/products/pdp-i3201991560.html,13.890.000 ₫,,
LÒ VI SÓNG ÂM TỦ TOMATE TOM 241. Hàng Chính Hãng (Hotline: 0899.167.587),https://www.lazada.vn/products/pdp-i2407050147.html,2.750.000 ₫,,
Belle Anime Model Toy Sexy Bé Gái Desktop Case Car Decorations Static Collectible Figures 14+ Years Old Apply for,https://www.lazada.vn/products/pdp-i3206049313.html,294.000 ₫,,"78 Đã bán
China"
Chủ Đề Mini Compact Computer Case Handheld ITX Motherboard DIY Shell Desktop Computer Miniature Host Box New Condition,https://www.lazada.vn/products/pdp-i3221398398.html,739.000 ₫,,"44 Đã bán
China"
Mini Computer Case Aluminum Alloy ITX Motherboard External DC Adapter HTPC Desktop Industrial Control Computer Case,https://www.lazada.vn/products/pdp-i3221409242.html,1.401.000 ₫,,
Bộ Điều Khiển Chủ Máy Tính Gigabyte B85M-D3V H81 Z87 H97 1150 Pin Bộ Nhớ RAM DDR3 M-ATX Compact Desktop Computer,https://www.lazada.vn/products/pdp-i2841571033.html,1.012.000 ₫,5.0,443 Đã bán
SATA chuyển đổi SATA ổ đĩa chuyển đổi nhựa + kim loại HDD công tắc điện cho máy tính để bàn nhà cho PC,https://www.lazada.vn/products/pdp-i3139180573.html,445.000 ₫,,
Edifier Halo Soundbar Bluetooth Desktop Computer Gaming Bass Home Audio Speaker Powerful Bass Multimedia Speakers for PC Gaming,https://www.lazada.vn/products/pdp-i3170746469.html,1.489.000 ₫,,
Acrylic Material Transparent Mini Computer Case ITX Workstation Case Modification Integrated Machine 17*17cm Desktop Case,https://www.lazada.vn/products/pdp-i2529022209.html,213.000 ₫,5.0,109 Đã bán
"GUDGA Ổ cứng thể rắn SSD M2 Nvme 512GB 1TB 2TB 4TB 7200MB/giây PCIe4.0x4 cho máy tính xách tay PS5, máy tính để bàn",https://www.lazada.vn/products/pdp-i3056864251.html,4.898.951 ₫,5.0,9 Đã bán
Máy vi tính máy bộ hp Nhật Thùng máy bộ Nhật siêu bền hp6200 i7 2600 ram 8g ssd 120g giá 1800k bh 1thang,https://www.lazada.vn/products/pdp-i2272828159.html,1.800.000 ₫,5.0,
Defasilk | Mạng Sấy Thực Phẩm & Khay Sấy Thực Phẩm,https://www.lazada.vn/products/pdp-i3208302874.html,661.000 ₫,,
"CHIP TRAY - CPU Intel Core i5 12400F (Up To 4.40GHz, 6 Nhân 12 Luồng,18MB Cache, Socket 1700, Alder Lake)",https://www.lazada.vn/products/pdp-i3217099535.html,3.091.000 ₫,,
Vga Gigabyte RTX 5060 GAMING OC 8GB (N5060GAMING OC-8GD) - Hàng Chính Hãng,https://www.lazada.vn/products/pdp-i3194228731.html,11.910.000 ₫,,
Niye | Loa Desktop Có Dây Đa Phương Tiện với Bass Sâu Mẫu Mới 2024,https://www.lazada.vn/products/pdp-i3206591765.html,137.000 ₫,4.0,
Thùng máy vi tính hp core i5 4570 ram 8g ssd 120g có usb wifi kem theo kết nối vga-DisplayPort giá chỉ 1950k,https://www.lazada.vn/products/pdp-i2451845918.html,1.950.000 ₫,5.0,
[ammoon]quà bí mật MS-12 Mini Foldable Desktop Tabletop Tripod Microphone Mic Stand Holder,https://www.lazada.vn/products/pdp-i2362270530.html,142.316 ₫,5.0,6 Đã bán
MSI B250M RO-V LGA1151 CPUDDR4 V5 V6 V7 V8 V9 Support M-ATX Compact Structure Dual Channel Memory 32GB Max Desktop Computer Motherboard,https://www.lazada.vn/products/pdp-i2391087540.html,1.232.000 ₫,4.0,619 Đã bán
Bluetooth WiFi6 Dongle USB Wireless Adapter Two-in-One Audio Lossless Transmission Module Desktop Laptop Host Receiver Transmitter,https://www.lazada.vn/products/pdp-i3141739281.html,113.000 ₫,,"600 Đã bán
China"
Mini Metal ITX Casing D1F SFX Power Supply Gaming Desktop Case K77S5E15 Upper Position Steel Material Computer Case,https://www.lazada.vn/products/pdp-i2528892812.html,625.000 ₫,5.0,109 Đã bán
RQZN | Đế Đỡ Điện Thoại Từ Tính Dual Ring Magsafe Mặt Sau Siêu Mỏng Gập Được Cả Hai Mặt Chắc Chắn Mới Hỗ Trợ Quay Desktop Giá Đỡ Ô Tô,https://www.lazada.vn/products/pdp-i3191553994.html,114.000 ₫,4.0,10 Đã bán
[QUẠT 220V] Quạt cây 5 cánh lõi đồng- Quạt điện - quạt bàn - Quạt đứng lỡ - BẢO HÀNH ĐỘNG CƠ 12 THÁNG,https://www.lazada.vn/products/pdp-i2277810317.html,200.000 ₫,4.0,
Intel Xeon E7-4809 V2 CPU 2.9GHz 22nm LGA 2011 Computer Hardware Desktop Computer Components CPU Processor Intel Xeon E7-4820,https://www.lazada.vn/products/pdp-i2830267606.html,200.000 ₫,,"25 Đã bán
Hong Kong"
"GUDGA SSD SATA SATAII 2.5 "" SSD 256GB Internal Solid State Hard Drive Disk TLC HDD For Laptop Desktop Computer",https://www.lazada.vn/products/pdp-i2924853792.html,1.235.954 ₫,2.5,
QUẠT LỒNG SẮT MINI ĐỂ BÀN SIÊU KHỎE TẠO LUỒNG GIÓ MÁT LIÊN TỤC XOAY 360 ĐỘ SẠC USB TIỆN LỢI,https://www.lazada.vn/products/pdp-i3085550059.html,49.000 ₫,4.0,47 Đã bán
Máy lạnh AQUA Inverter 2.5 HP AQA-RV24QA2 - Màn hình hiển thị nhiệt độ trên dàn lạnh - Sleep Mode - Công nghệ tự làm sạch dàn lạnh Self Clean,https://www.lazada.vn/products/pdp-i2602341321.html,14.350.000 ₫,2.5,
Ổ cứng HDD PC 3.5 inch 500GB 1TB 2TB 3TB tháo máy sức khỏe 100%,https://www.lazada.vn/products/pdp-i2962377549.html,149.900 ₫,4.0,127 Đã bán
Bộ nhớ RAM Casper DDR3 4GB 8GB 1066/1333/1600MHz cho Desktop Gaming,https://www.lazada.vn/products/pdp-i2836311229.html,149.999 ₫,5.0,35 Đã bán
【Wireless】 Musical Desktop Calculator 12-Digits LCD Display Electronic Calculator Counter Big Buttons with Music Piano Play Time Date,https://www.lazada.vn/products/pdp-i3151145683.html,259.145 ₫,,
"Ổ CỨNG SSD GIÁ RẺ 120GB - 250GB - 500GB, hàng tháo máy SK thấp , bảo hành 6 tháng",https://www.lazada.vn/products/pdp-i3152891059.html,199.000 ₫,5.0,9 Đã bán
"Bộ thu tín hiệu mạng WiFi 6 286Mbps, Thẻ mạng không dây 2.4G, Bộ chuyển đổi Wi-Fi USB mini, LAN Dongle cho PC Desktop Không cần trình điều khiển",https://www.lazada.vn/products/pdp-i3014400663.html,65.000 ₫,5.0,43 Đã bán
【E-WOITD】 4TB 2TB 1TBGB di động đĩa cứng Loại C USB3.1 xách tay SSD ổ đĩa trạng thái rắn,https://www.lazada.vn/products/pdp-i2871736341.html,148.193 ₫,4.0,95 Đã bán
"ORICO SSD 2.5 ""SSD 128GB 256GB 512GB 1TB ổ cứng lưu trữ thể rắn/tốc độ cao SSD SATA III cho Máy tính để bàn máy tính xách tay",https://www.lazada.vn/products/pdp-i2699673575.html,2.931.000 ₫,4.0,
High Speed NAS Xi - ... HDD 1TB 2TB 3TB 4TB 6TB SATA3.0 Desktop Mechanical Hard Disk,https://www.lazada.vn/products/pdp-i2739417108.html,919.734 ₫,,
VGA LEADTEK NVIDIA Quadro T1000,https://www.lazada.vn/products/pdp-i1660078696.html,12.882.000 ₫,,
Vườn Thiền Để Bàn Zen Garden Giảm Stress - Decor Desktop,https://www.lazada.vn/products/pdp-i2972470032.html,199.000 ₫,,
VGA Gigabyte GeForce RTX 3060 WINDFORCE OC 12GB (N3060WF2OC-12GD),https://www.lazada.vn/products/pdp-i2959156289.html,9.150.000 ₫,,
CAROTE | Nồi Điện Đơn Phục Vụ Di Động,https://www.lazada.vn/products/pdp-i3220449025.html,1.135.000 ₫,4.0,10 Đã bán
"[BH 1NĂM] Nồi Cơm Điện Mini Chống Dính ZODAN/CHIGO C889, Nấu Hầm Súp Cháo Đa Năng, Dung Tích 1,2L",https://www.lazada.vn/products/pdp-i2842994635.html,181.000 ₫,4.0,Cam Kết Giá Tốt
Quạt Mini Quạt phản lực cầm tay có thể sạc lại Gió mạnh 100Gear Tốc độ gió Màn hình kỹ thuật số Quạt,https://www.lazada.vn/products/pdp-i3094701749.html,30.000 ₫,4.0,228 Đã bán
Tủ lạnh Aqua Inverter 469 lít Multi Door AQR-M536XA(GB) - Freeship toàn quốc - Bảo hành 2 năm,https://www.lazada.vn/products/pdp-i3004294160.html,17.990.000 ₫,5.0,213 Đã bán
"ASD | Máy Xay Thịt Đa Năng 3L, Cối Inox 304 Bền Bỉ, Xay Rau Củ Gia Vị, Hàng Chính Hãng",https://www.lazada.vn/products/pdp-i3220909217.html,571.000 ₫,4.0,
[okoogee]Foldable Desktop Microphone Tripod Stand 5/8 Inch Threaded Mount Microphone Desktop Support Rotatable Mic Holder for Live Stream Conferences Lectures Meetings,https://www.lazada.vn/products/pdp-i2412560650.html,81.000 ₫,5.0,
sale máy để bàn all in one Lenovo c470,https://www.lazada.vn/products/pdp-i3060096777.html,4.250.000 ₫,,
Ổ cứng gắn trong Toshiba P300 Desktop PC 3.5inch Chính Hãng,https://www.lazada.vn/products/pdp-i986540416.html,2.240.000 ₫,4.0,22 Đã bán
Mini Amplifier HiFi 2.0 12V Power Source Desktop Computer Car Use Bookshelf Speakers HiFi Amplifier Machine AEJE Model TA8251C,https://www.lazada.vn/products/pdp-i3141051184.html,347.000 ₫,2.0,"372 Đã bán
China"
Intel I3 4130 4150 4160 4170 CPU I5 4430 4460 4570 4590 22nm Desktop Processor Skylake New Original Chip Computer Hardware,https://www.lazada.vn/products/pdp-i2524350738.html,121.000 ₫,5.0,
Xpay Intel E3-1240 V2 CPU 3.0GHz 6-Core LGA 1150 Desktop Computer Components CPU Intel E3-1230 V2 1245 E3 1265L V2 1225 1280 1275,https://www.lazada.vn/products/pdp-i2839891530.html,423.000 ₫,,"176 Đã bán
Hong Kong"
Bộ Điều Khiển OptiPlex 330 360 380 Dell 780 980 790 7010 9010 Motherboard G41 LGA775 Compact Desktop Computer Hardware,https://www.lazada.vn/products/pdp-i2524428015.html,379.000 ₫,4.0,133 Đã bán
