title,url,price,rating,shop
"AOC E99 All In One Desktop Computer Intel Core i5-12450H 16GB RAM 512GB SSD 23.8"" Screen with UPS",https://www.lazada.vn/products/pdp-i2665892107.html,15.500.000 ₫,5.0,54 Đã bán
Cây Máy Tính Dell Để Bàn Vostro 3268 Core i5 7500 Ram 16GB DDR4 Ổ Cứng SSD 256GB Tích Hợp Sẵn Wifi,https://www.lazada.vn/products/pdp-i3175887248.html,3.547.000 ₫,,
asus factory pc gaming full bộ 24inch Core i7 cpu máy tính để bàn All in One computer desktop Windows 10/ MS Office máy tính pc gaming,https://www.lazada.vn/products/pdp-i2343690057.html,9.499.999 ₫,5.0,89 Đã bán
Cây Máy Tính Dell Để Bàn Vostro 3268 Tích Hợp Sẵn Wifi Core i3 6100 Ram 8GB DDR4 Ổ Cứng SSD 256GB,https://www.lazada.vn/products/pdp-i3174461290.html,3.005.000 ₫,,
Máy tính để bàn Mini PC HP Pro Mini 400 G9 8U8Q2PA (Intel Core i5-13500T| 8 GB DDR4-3200| 512 GB SSD | Intel UHD Graphics 770| Windows 10 Home),https://www.lazada.vn/products/pdp-i2654497616.html,15.200.000 ₫,,
[Trả góp 0%] BẢO HÀNH LÊN ĐẾN 36 THÁNG Bộ máy tính chơi Game MÀN HÌNH 27 IN CONG 24 IN CONG Pc gaming siêu đẹp giá rẻ thùng led gaming - Chip intel core i5 i7 đời cao ram 8G ổ SSD điện tử vga rời cực mạnh,https://www.lazada.vn/products/pdp-i692170718.html,4.775.714 ₫,4.0,210 Đã bán
Máy tính để bàn HP Pro Mini 260 G9 Desktop PC (8U8T8PA),https://www.lazada.vn/products/pdp-i2995602210.html,15.750.000 ₫,,
Cây Máy Tính Dell Để Bàn Vostro 3268 Core i7 6700 Ram 16GB DDR4 Ổ Cứng SSD 256GB Tích Hợp Sẵn Wifi,https://www.lazada.vn/products/pdp-i3174405798.html,4.071.000 ₫,,
[Bán chạy] Cây máy tính để bàn Dell OptiPlex 7060 Core i7 8700 RAM 16GB Ổ Cứng SSD 512GB +HDD 1TB Bảo Hành 12 Tháng,https://www.lazada.vn/products/pdp-i2602382535.html,6.072.000 ₫,,
PC GAMING I3 9100F | RAM 8GB | VGA GTX 1060 3GB,https://www.lazada.vn/products/pdp-i2320863718.html,7.900.000 ₫,,
Máy tính PC Mini HP Thin Client T630| Chip AMD GX-420GI | RAM 8GB DDR4| SSD 128GB M.2 NVMe | Bảo hành 12 tháng,https://www.lazada.vn/products/pdp-i3058571450.html,1.950.000 ₫,,
Bộ máy tính văn phòng giá rẻ chất lượng tốt TẶNG USB WIFI bắt mạng như laptop,https://www.lazada.vn/products/pdp-i1995568525.html,792.000 ₫,,
cpu desktop i5 4570 / i5 4590 / i3 4170 / i3 4160 / i3 4130 socket 1150/ tặng keo tản nhiệt,https://www.lazada.vn/products/pdp-i2066113180.html,495.000 ₫,5.0,39 Đã bán
Cây máy tính để bàn DELL Optiplex 3020 intel core i7  4770 / i5 4570 / i3 4130 | ram 8GB | ổ cứng SSD 240GB. Hàng Nhập Khẩu,https://www.lazada.vn/products/pdp-i200032748.html,1.895.000 ₫,5.0,6 Đã bán
"Máy Tính Bộ Để Bàn Dell Optiplex 7050MT Cho Văn Phòng Core i3 6100 Ram 8GB DDR4, Ổ Cứng SSD 120GB Tặng USB Thu Wifi, Lót Chuột, Bảo Hành 12 Tháng Lỗi 1 Đổi 1",https://www.lazada.vn/products/pdp-i2545581561.html,2.946.000 ₫,,
Máy tính Mini PC Intel NUC 11 Essential Kit Atlas Canyon Celeron N4505,https://www.lazada.vn/products/pdp-i3145990490.html,2.500.000 ₫,,
Cây Máy Tính Dell Để Bàn Optiplex 3050 SFF Core i5 6500 Ram 8GB DDR4 SSD 256GB Bảo Hành 12 Tháng- Tặng USB thu Wifi,https://www.lazada.vn/products/pdp-i3059547541.html,2.290.000 ₫,,
Máy Tính Đồng Bộ Dell 💟ThanhBinhPC💟 Dell Optiplex 3050/5050 SFF ( CPU Core i5 6500 -RAM 16GB-SSD 240GB ) - Bảo Hành 12 Tháng.,https://www.lazada.vn/products/pdp-i2043045245.html,3.290.000 ₫,,
Mini PC Dell Optiplex 3050 5050 7050 Micro -i3 7100T,https://www.lazada.vn/products/pdp-i3173061349.html,1.850.000 ₫,,
Mini PC Dell Optiplex 3050 5050 7050 Micro - i5 6500T,https://www.lazada.vn/products/pdp-i3173031680.html,2.200.000 ₫,,
"Bộ máy tính để bàn làm việc cho văn phòng, trường học + Màn hình 24 inch Provision Cấu hình core i3, i5 i7 Ram 4GB, SSD 120GB + Quà Tặng bàn phím chuột chuyên Game LED",https://www.lazada.vn/products/pdp-i1802566209.html,3.952.000 ₫,,
Máy đồng bộ Dell Optiplex 390 SFF Desktop + 01 card đồ họa Asus 730 2G DDR5,https://www.lazada.vn/products/pdp-i2346202487.html,1.500.000 ₫,,
Máy Tính Đồng Bộ Dell 💟ThanhBinhPC💟 Dell Optiplex 3050/5050 SFF ( CPU Pentium G4400 - RAM 8G- SSD 120GB - HDD 500G ) - BH 12T,https://www.lazada.vn/products/pdp-i2043081131.html,2.215.000 ₫,,
"Bộ máy tính chơi Game Core i7 4770 | SSD 512GB | VGA rời 4GB | RAM 8GB và Màn hình 22 inch NEW - FULL BOX - FULL viền - Tần số 75hz. Chơi game LOL, FIFA, GTA, CF ...",https://www.lazada.vn/products/pdp-i744248278.html,5.830.000 ₫,5.0,
"Bộ máy tính để bàn làm việc cho văn phòng, trường học Dell Optiplex 3020 + Màn hình 19 inch Provision Cấu hình core i7 4770 Ram 4GB, 8GB, 16GB, SSD 120GB/240GB + Quà Tặng bàn phím chuột dell",https://www.lazada.vn/products/pdp-i1856757534.html,4.810.000 ₫,,
Máy Tính Đồng Bộ Dell 💟ThanhBinhPC💟 Dell Optiplex 3050/5050 SFF ( CPU Core i3 6100 -RAM 16GB-SSD 240GB ) - Bảo Hành 12 Tháng.,https://www.lazada.vn/products/pdp-i2042984418.html,2.670.000 ₫,,
Máy Tính Đồng Bộ Dell 💟ThanhBinhPC💟 Dell Optiplex 3050/5050 SFF ( CPU Pentium G4400-RAM 8GB-SSD 240GB ) - Bảo Hành 12 Tháng.,https://www.lazada.vn/products/pdp-i2042974873.html,2.195.000 ₫,,
"Máy tính Đồng Bộ , Máy tính để bàn Dell Optiplex (Core i7 2600 3.8GHZ ) BH12",https://www.lazada.vn/products/pdp-i1991782324.html,2.700.000 ₫,,
Cây Máy Tính Để Bàn Dell Optiplex 3060 SFF Core i3 8100 Ram 8GB DDR4 Ổ Cứng SSD 128GB Bảo Hành 12 Tháng Lỗi 1 Đổi 1,https://www.lazada.vn/products/pdp-i2506414559.html,3.765.000 ₫,,
"Mini PC Lenovo ThinkCentre M70q Gen 5 Tiny Core i5-14400T, DDR5 5600, M.2 2280 PCIe®, Wifi 6",https://www.lazada.vn/products/pdp-i3227247112.html,10.990.000 ₫,,
PC MINI INTEL NUC 8/ I5-5259U/ RAM 8G/ SSD256G,https://www.lazada.vn/products/pdp-i3177463679.html,3.850.000 ₫,,
[Bán chạy] Cây máy tính để bàn Dell OptiPlex 7060 Core i5 8500 RAM 16GB Ổ CỨNG SSD 256GB + HDD 500GB Bảo Hành 12 Tháng,https://www.lazada.vn/products/pdp-i2602493304.html,4.264.000 ₫,,
Máy Tính Để Bàn Dell Precision 3420 SFF Core i7 7700 Ram 16GB DDR4 Ổ Cứng SSD 512GB Bảo Hành 12 Tháng,https://www.lazada.vn/products/pdp-i2491201374.html,4.665.000 ₫,,
Máy tính HP Prodesk 400 G4 Desktop Mini PC CPU Intel Gen 8 (i3 8100T/i5 8500T) Wifi Bluetooth Adapter.,https://www.lazada.vn/products/pdp-i2225464140.html,3.421.000 ₫,,
"Máy tính Dell OptiPlex 5260 AIO core i7 gen 8, ram 16gb, ổ ssd 512GB, wifi cho văn phòng",https://www.lazada.vn/products/pdp-i2375413315.html,11.690.000 ₫,,
